step,_epoch_,train,train_epoch_f1_at_008,train_epoch_f1_at_01,train_epoch_f1_at_02,train_epoch_f1_at_03,train_epoch_mAP,valid,valid_epoch_f1_at_008,valid_epoch_f1_at_01,valid_epoch_f1_at_02,valid_epoch_f1_at_03,valid_epoch_mAP
1,{'lr': 0.0007912590402935223, 'momentum': 0.9},{'f1_at_008': 0.06686799583410437, 'f1_at_01': 0.06311553183261379, 'f1_at_02': 0.002827509548989853, 'f1_at_03': 0.00022853328020042629, 'mAP': 0.011951337894749819, 'loss': 0.020997648475182647, 'loss/mean': 0.020997648475182647, 'loss/std': 0.19814544538315582, 'lr': 0.0008, 'momentum': 0.9},0.06686799583410437,0.06311553183261379,0.002827509548989853,0.00022853328020042629,0.011951337894749819,{'f1_at_008': 0.08995153025174216, 'f1_at_01': 0.11854465516532159, 'f1_at_02': 0.03595390360789216, 'f1_at_03': 0.008751262201279031, 'mAP': 0.04279264560086018, 'loss': 0.00786766188626075, 'loss/mean': 0.00786766188626075, 'loss/std': 0.0017731941708590757, 'lr': 0.0008, 'momentum': 0.9},0.08995153025174216,0.11854465516532159,0.03595390360789216,0.008751262201279031,0.04279264560086018
2,{'lr': 0.0007654181830570404, 'momentum': 0.9},{'f1_at_008': 0.10983407844972173, 'f1_at_01': 0.15281439026684382, 'f1_at_02': 0.0936312880509497, 'f1_at_03': 0.029360603765115168, 'mAP': 0.050512792031059156, 'loss': 0.007608480933060022, 'loss/mean': 0.007608480933060022, 'loss/std': 0.0010093807610949911, 'lr': 0.0007912590402935223, 'momentum': 0.9},0.10983407844972173,0.15281439026684382,0.0936312880509497,0.029360603765115168,0.050512792031059156,{'f1_at_008': 0.1571664339797649, 'f1_at_01': 0.2260815901205135, 'f1_at_02': 0.2599367964396574, 'f1_at_03': 0.1433075283294065, 'mAP': 0.1575114510081597, 'loss': 0.006293188034798494, 'loss/mean': 0.006293188034798494, 'loss/std': 0.002003111844438965, 'lr': 0.0007912590402935223, 'momentum': 0.9},0.1571664339797649,0.2260815901205135,0.2599367964396574,0.1433075283294065,0.1575114510081597
3,{'lr': 0.000723606797749979, 'momentum': 0.9},{'f1_at_008': 0.195003431068913, 'f1_at_01': 0.26717869886501255, 'f1_at_02': 0.29524390683804874, 'f1_at_03': 0.16141778990865766, 'mAP': 0.12807991996235552, 'loss': 0.006189158812319525, 'loss/mean': 0.006189158812319525, 'loss/std': 0.0010694353957509727, 'lr': 0.0007654181830570404, 'momentum': 0.9},0.195003431068913,0.26717869886501255,0.29524390683804874,0.16141778990865766,0.12807991996235552,{'f1_at_008': 0.2667072212714322, 'f1_at_01': 0.3358703123087789, 'f1_at_02': 0.46332848123491005, 'f1_at_03': 0.3587659544912995, 'mAP': 0.2680914325232938, 'loss': 0.004912510933370169, 'loss/mean': 0.004912510933370169, 'loss/std': 0.0021415935974635064, 'lr': 0.0007654181830570404, 'momentum': 0.9},0.2667072212714322,0.3358703123087789,0.46332848123491005,0.3587659544912995,0.2680914325232938
4,{'lr': 0.0006676522425435433, 'momentum': 0.9},{'f1_at_008': 0.27405878647423654, 'f1_at_01': 0.3561902143325693, 'f1_at_02': 0.4339553506374481, 'f1_at_03': 0.3015031335879749, 'mAP': 0.20616349554388677, 'loss': 0.005204928595561425, 'loss/mean': 0.005204928595561425, 'loss/std': 0.0010296179471246782, 'lr': 0.000723606797749979, 'momentum': 0.9},0.27405878647423654,0.3561902143325693,0.4339553506374481,0.3015031335879749,0.20616349554388677,{'f1_at_008': 0.3226293898292072, 'f1_at_01': 0.39219437497844456, 'f1_at_02': 0.5470677065931189, 'f1_at_03': 0.4811623471334006, 'mAP': 0.3302382889776707, 'loss': 0.004504441402135315, 'loss/mean': 0.004504441402135315, 'loss/std': 0.0020818310166795684, 'lr': 0.000723606797749979, 'momentum': 0.9},0.3226293898292072,0.39219437497844456,0.5470677065931189,0.4811623471334006,0.3302382889776707
5,{'lr': 0.0006000000000000001, 'momentum': 0.9},{'f1_at_008': 0.3222633212854703, 'f1_at_01': 0.40800901734157424, 'f1_at_02': 0.5174175715333866, 'f1_at_03': 0.39377417324980657, 'mAP': 0.2721662035099619, 'loss': 0.004564743255392913, 'loss/mean': 0.004564743255392913, 'loss/std': 0.0010515496919002104, 'lr': 0.0006676522425435433, 'momentum': 0.9},0.3222633212854703,0.40800901734157424,0.5174175715333866,0.39377417324980657,0.2721662035099619,{'f1_at_008': 0.40250858657383626, 'f1_at_01': 0.46129851243438935, 'f1_at_02': 0.5810702480510626, 'f1_at_03': 0.5186720306881868, 'mAP': 0.3797946979312755, 'loss': 0.0041960719502642276, 'loss/mean': 0.0041960719502642276, 'loss/std': 0.0020796343196323916, 'lr': 0.0006676522425435433, 'momentum': 0.9},0.40250858657383626,0.46129851243438935,0.5810702480510626,0.5186720306881868,0.3797946979312755
6,{'lr': 0.0005236067977499791, 'momentum': 0.9},{'f1_at_008': 0.37180728198026247, 'f1_at_01': 0.45770956322375395, 'f1_at_02': 0.5803074269575405, 'f1_at_03': 0.4660047454719621, 'mAP': 0.32838645575213127, 'loss': 0.004074508021630716, 'loss/mean': 0.004074508021630716, 'loss/std': 0.0010473635429666423, 'lr': 0.0006000000000000001, 'momentum': 0.9},0.37180728198026247,0.45770956322375395,0.5803074269575405,0.4660047454719621,0.32838645575213127,{'f1_at_008': 0.3953804664122246, 'f1_at_01': 0.4764995359366441, 'f1_at_02': 0.6337187327426304, 'f1_at_03': 0.558584838625229, 'mAP': 0.42852685167891885, 'loss': 0.003822640739368776, 'loss/mean': 0.003822640739368776, 'loss/std': 0.001681941882927717, 'lr': 0.0006000000000000001, 'momentum': 0.9},0.3953804664122246,0.4764995359366441,0.6337187327426304,0.558584838625229,0.42852685167891885
7,{'lr': 0.0004418113853070615, 'momentum': 0.9},{'f1_at_008': 0.40793249790188635, 'f1_at_01': 0.49320096253756746, 'f1_at_02': 0.6292526792568877, 'f1_at_03': 0.527459008180328, 'mAP': 0.3894919796984718, 'loss': 0.0036573195565821437, 'loss/mean': 0.0036573195565821437, 'loss/std': 0.0009704190664917734, 'lr': 0.0005236067977499791, 'momentum': 0.9},0.40793249790188635,0.49320096253756746,0.6292526792568877,0.527459008180328,0.3894919796984718,{'f1_at_008': 0.445327924221367, 'f1_at_01': 0.5195061983583268, 'f1_at_02': 0.6695817870001646, 'f1_at_03': 0.617519620885491, 'mAP': 0.4777668658921611, 'loss': 0.003519247067375633, 'loss/mean': 0.003519247067375633, 'loss/std': 0.0016135132889529664, 'lr': 0.0005236067977499791, 'momentum': 0.9},0.445327924221367,0.5195061983583268,0.6695817870001646,0.617519620885491,0.4777668658921611
8,{'lr': 0.00035818861469293875, 'momentum': 0.9},{'f1_at_008': 0.4406223862159238, 'f1_at_01': 0.528083355357525, 'f1_at_02': 0.6711984029213218, 'f1_at_03': 0.579483248564134, 'mAP': 0.44002268360734687, 'loss': 0.0033228319440394144, 'loss/mean': 0.0033228319440394144, 'loss/std': 0.0009459094700202113, 'lr': 0.0004418113853070615, 'momentum': 0.9},0.4406223862159238,0.528083355357525,0.6711984029213218,0.579483248564134,0.44002268360734687,{'f1_at_008': 0.4686045537071549, 'f1_at_01': 0.5478608070763715, 'f1_at_02': 0.6839135340145102, 'f1_at_03': 0.6110015867673222, 'mAP': 0.5128609260525353, 'loss': 0.0033241180379855254, 'loss/mean': 0.0033241180379855254, 'loss/std': 0.0014310462342150383, 'lr': 0.0004418113853070615, 'momentum': 0.9},0.4686045537071549,0.5478608070763715,0.6839135340145102,0.6110015867673222,0.5128609260525353
9,{'lr': 0.00027639320225002114, 'momentum': 0.9},{'f1_at_008': 0.48130396812080517, 'f1_at_01': 0.5667972216395375, 'f1_at_02': 0.7114023894724173, 'f1_at_03': 0.6305714205554286, 'mAP': 0.49808136505719003, 'loss': 0.0029631159847211715, 'loss/mean': 0.0029631159847211715, 'loss/std': 0.0008881160221207678, 'lr': 0.00035818861469293875, 'momentum': 0.9},0.48130396812080517,0.5667972216395375,0.7114023894724173,0.6305714205554286,0.49808136505719003,{'f1_at_008': 0.5300032777244382, 'f1_at_01': 0.5982307051666931, 'f1_at_02': 0.7262574778899249, 'f1_at_03': 0.6955547444440073, 'mAP': 0.5367154565607408, 'loss': 0.0031794963385101045, 'loss/mean': 0.0031794963385101045, 'loss/std': 0.001499784217408679, 'lr': 0.00035818861469293875, 'momentum': 0.9},0.5300032777244382,0.5982307051666931,0.7262574778899249,0.6955547444440073,0.5367154565607408
10,{'lr': 0.00020000000000000015, 'momentum': 0.9},{'f1_at_008': 0.5296294834667261, 'f1_at_01': 0.61687240588451, 'f1_at_02': 0.7567869317974527, 'f1_at_03': 0.6892778167039593, 'mAP': 0.5683960770768808, 'loss': 0.002566791783614428, 'loss/mean': 0.002566791783614428, 'loss/std': 0.0008921163246550172, 'lr': 0.00027639320225002114, 'momentum': 0.9},0.5296294834667261,0.61687240588451,0.7567869317974527,0.6892778167039593,0.5683960770768808,{'f1_at_008': 0.5535832182153753, 'f1_at_01': 0.616627923621566, 'f1_at_02': 0.7327203145782749, 'f1_at_03': 0.7042982598014573, 'mAP': 0.5600806208665987, 'loss': 0.0031797488159536116, 'loss/mean': 0.0031797488159536116, 'loss/std': 0.0015306920693269187, 'lr': 0.00027639320225002114, 'momentum': 0.9},0.5535832182153753,0.616627923621566,0.7327203145782749,0.7042982598014573,0.5600806208665987
